ClientId,Period,PlanId,PlanName,FormularyId,FormularyName,ControllerId,ControllerName,Channel,PlanType,PBMId,PBMName
13104,202112,65726,Humana Rx2 Traditional HMO,60902,Humana Rx2 Traditional,3169,"Humana, Inc.",Commercial,HMO,66445,Humana PBM
13104,202112,65727,Humana Rx2 Traditional POS,60902,Humana Rx2 Traditional,3169,"Humana, Inc.",Commercial,POS,66445,Humana PBM
13104,202112,65728,Humana Rx3 Standard HMO,61797,Humana Rx3 Standard,3169,"Humana, Inc.",Commercial,HMO,66445,Humana PBM
13104,202112,65729,Humana Rx3 Standard POS,61797,Humana Rx3 Standard,3169,"Humana, Inc.",Commercial,POS,66445,Humana PBM
13104,202112,65730,Humana Rx3 Standard PPO,61797,Humana Rx3 Standard,3169,"Humana, Inc.",Commercial,PPO,66445,Humana PBM
13104,202112,65731,Humana Rx4 EHB HMO,61311,Humana Rx4 EHB,3169,"Humana, Inc.",Commercial,HMO,66445,Humana PBM
13104,202112,65732,Humana Rx4 EHB POS,61311,Humana Rx4 EHB,3169,"Humana, Inc.",Commercial,POS,66445,Humana PBM
13104,202112,65733,Humana Rx4 EHB PPO,61311,Humana Rx4 EHB,3169,"Humana, Inc.",Commercial,PPO,66445,Humana PBM
13104,202112,65735,Humana Rx3 EHB HMO,61799,Humana Rx3 EHB,3169,"Humana, Inc.",Commercial,HMO,66445,Humana PBM
13104,202112,65736,Humana Rx3 EHB POS,61799,Humana Rx3 EHB,3169,"Humana, Inc.",Commercial,POS,66445,Humana PBM
13104,202112,65737,Humana Rx3 EHB PPO,61799,Humana Rx3 EHB,3169,"Humana, Inc.",Commercial,PPO,66445,Humana PBM
13104,202112,65738,Humana Rx4 Standard HMO,61796,Humana Rx4 Standard,3169,"Humana, Inc.",Commercial,HMO,66445,Humana PBM
13104,202112,65739,Humana Rx4 Standard POS,61796,Humana Rx4 Standard,3169,"Humana, Inc.",Commercial,POS,66445,Humana PBM
13104,202112,65740,Humana Rx4 Standard PPO,61796,Humana Rx4 Standard,3169,"Humana, Inc.",Commercial,PPO,66445,Humana PBM
13104,202112,65741,Humana Rx Impact HMO,59446,Humana RxImpact,3169,"Humana, Inc.",Commercial,HMO,66445,Humana PBM
13104,202112,65742,Humana Rx Impact POS,59446,Humana RxImpact,3169,"Humana, Inc.",Commercial,POS,66445,Humana PBM
13104,202112,65750,MCS Classicare EGWP,59960,MCS Classicare I,7449,MCS Life Insurance Company,Medicare Part D,MA-PD,5997,Elixir PBM
13104,202112,65752,HMSA Essential PPO,61803,HMSA Essential,5732,Hawaii Medical Service Association,Commercial,PPO,884,CVS Caremark RX
13104,202112,65753,HMSA Essential HMO,61803,HMSA Essential,5732,Hawaii Medical Service Association,Commercial,HMO,884,CVS Caremark RX
13104,202112,65756,Amida Care Live Life Plus SNP,60637,Amida Care,61674,"Amida Care, Inc.",Managed Medicaid,HMO - Medicaid,7504,Express Scripts PBM
13104,202112,65757,VNSNY CHOICE SelectHealth SNP,60645,VNSNY CHOICE SelectHealth Formulary,7665,Visiting Nurse Service of New York,Managed Medicaid,HMO - Medicaid,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,65758,UnitedHealthcare Community Plan Arizona DES/DDD,59979,UnitedHealthcare Community Plan Arizona Physicians IPA,3180,"UnitedHealth Group, Inc.",Managed Medicaid,HMO - Medicaid,889,OptumRx
13104,202112,65759,UnitedHealthcare Community Plan Arizona ALTCS,59895,UnitedHealthcare Community Plan of Arizona Evercare Select,3180,"UnitedHealth Group, Inc.",Managed Medicaid,HMO - Medicaid,889,OptumRx
13104,202112,65761,State Employees of Rhode Island,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,65784,Pinnacle RxSolutions,61829,Pinnacle RxSolutions Performance Drug List,65782,Pinnacle RxSolution PBM,Commercial,PBM Offering,65782,Pinnacle RxSolution PBM
13104,202112,65794,Aetna Premier Plus Fully Insured PPO 5 Tier,61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,PPO,884,CVS Caremark RX
13104,202112,65795,Aetna Premier Plus Fully Insured POS 5 Tier,61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,POS,884,CVS Caremark RX
13104,202112,65796,Aetna Premier Plus Fully Insured HMO 5 Tier,61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,HMO,884,CVS Caremark RX
13104,202112,65803,Aetna Premier Plus Self Insured PPO 5 Tier,61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,PPO,884,CVS Caremark RX
13104,202112,65804,Aetna Premier Plus Self Insured POS 5 Tier,61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,POS,884,CVS Caremark RX
13104,202112,65805,Aetna Premier Plus Self Insured HMO 5 Tier,61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,HMO,884,CVS Caremark RX
13104,202112,65812,Aetna Premier Fully Insured PPO 5 Tier,61845,Aetna Premier 5 Tier,70777,CVS Health (Aetna),Commercial,PPO,884,CVS Caremark RX
13104,202112,65813,Aetna Premier Fully Insured POS 5 Tier,61845,Aetna Premier 5 Tier,70777,CVS Health (Aetna),Commercial,POS,884,CVS Caremark RX
13104,202112,65814,Aetna Premier Fully Insured HMO 5 Tier,61845,Aetna Premier 5 Tier,70777,CVS Health (Aetna),Commercial,HMO,884,CVS Caremark RX
13104,202112,65820,Helios,61852,CVS Caremark Performance Standard Opt Out,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,65825,CareFirst BCBS POS Four Tier,61841,CareFirst Formulary 2 4 Tier,3331,"CareFirst, Inc.",Commercial,POS,884,CVS Caremark RX
13104,202112,65828,CareFirst BCBS HMO Four Tier,61841,CareFirst Formulary 2 4 Tier,3331,"CareFirst, Inc.",Commercial,HMO,884,CVS Caremark RX
13104,202112,65833,CareFirst BCBS PPO Four Tier,61841,CareFirst Formulary 2 4 Tier,3331,"CareFirst, Inc.",Commercial,PPO,884,CVS Caremark RX
13104,202112,65835,BMC HealthNet ConnectorCare,61834,BMC HealthNet ConnectorCare/Qualified Health Plan,63529,"Boston Medical Center Health Plan, Inc.",Health Exchange,HMO-HIX,7504,Express Scripts PBM
13104,202112,65836,Caterpillar,60163,Caterpillar Drug Formulary,2596,Magellan Rx Management,Commercial,Employer,2596,Magellan Rx Management
13104,202112,65838,Sutter Health Plus Plan,61862,Sutter Health Plus,65837,Sutter Health Plus,Commercial,HMO,7504,Express Scripts PBM
13104,202112,65843,BCBS of Western NY Small Groups PPO,61851,BCBS of Western NY Formulary 3/Exclusive Small Group,5730,"HealthNow New York, Inc.",Commercial,PPO,7504,Express Scripts PBM
13104,202112,65844,BCBS of Western NY Small Groups HMO,61851,BCBS of Western NY Formulary 3/Exclusive Small Group,5730,"HealthNow New York, Inc.",Commercial,HMO,7504,Express Scripts PBM
13104,202112,65845,BCBS of Western NY Small Groups POS,61851,BCBS of Western NY Formulary 3/Exclusive Small Group,5730,"HealthNow New York, Inc.",Commercial,POS,7504,Express Scripts PBM
13104,202112,65846,BCBS of Western NY Large Groups PPO,61861,BCBS of Western NY Formulary 2,5730,"HealthNow New York, Inc.",Commercial,PPO,7504,Express Scripts PBM
13104,202112,65847,BCBS of Western NY Large Groups HMO,61861,BCBS of Western NY Formulary 2,5730,"HealthNow New York, Inc.",Commercial,HMO,7504,Express Scripts PBM
13104,202112,65848,BCBS of Western NY Large Groups POS,61861,BCBS of Western NY Formulary 2,5730,"HealthNow New York, Inc.",Commercial,POS,7504,Express Scripts PBM
13104,202112,65849,RWJBarnabas Health,59568,Horizon BCBS of New Jersey,7527,Horizon Blue Cross Blue Shield of New Jersey,Commercial,Employer,60243,Prime Therapeutics
13104,202112,65850,Express Scripts National Preferred with Advantage Plus,61819,Express Scripts National Preferred with Advantage Plus,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65851,Express Scripts National Preferred with Advantage,61822,Express Scripts National Preferred with Advantage,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65852,Express Scripts National Preferred with Limited,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65853,Express Scripts Basic with Advantage Plus,61820,Express Scripts Basic with Advantage Plus,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65854,Express Scripts Basic with Advantage,61823,Express Scripts Basic with Advantage,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65855,Express Scripts Basic with Limited,61826,Express Scripts Basic with Limited,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65856,Express Scripts High Performance with Advantage Plus,61821,Express Scripts High Performance with Advantage Plus,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65857,Express Scripts High Performance with Advantage,61824,Express Scripts High Performance with Advantage,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65858,Express Scripts High Performance with Limited,61827,Express Scripts High Performance with Limited,7504,Express Scripts PBM,Commercial,PBM Offering,7504,Express Scripts PBM
13104,202112,65860,CVS Caremark Performance Standard Control w/Advanced Specialty Control,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,PBM Offering,884,CVS Caremark RX
13104,202112,65866,University of Nevada Reno-Hometown Health,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,65867,University of Nevada Reno-Health Plan of Nevada,64349,State of Nevada PEBP,3180,"UnitedHealth Group, Inc.",Commercial,Employer,889,OptumRx
13104,202112,65875,CHRISTUS Health Plan TX HMO HIX,61868,CHRISTUS Health Plan Texas HIX,63026,CHRISTUS Spohn Health System,Health Exchange,HMO-HIX,7504,Express Scripts PBM
13104,202112,65876,CHRISTUS Health Plan TX HDHP HIX,61868,CHRISTUS Health Plan Texas HIX,63026,CHRISTUS Spohn Health System,Health Exchange,HDHP-HIX,7504,Express Scripts PBM
13104,202112,65884,Blue Cross Blue Shield of Arizona Portfolio & SimpleHealth HMO HIX,61189,BCBS of Arizona HIX Portfolio & SimpleHealth,18103,"Blue Cross Blue Shield of Arizona, Inc.",Health Exchange,HMO-HIX,889,OptumRx
13104,202112,65896,Priority Health HMO 5 Tier HIX,62013,MyPriority MI 5 Tier HIX,69677,Spectrum Health System,Health Exchange,HMO-HIX,7504,Express Scripts PBM
13104,202112,65901,BridgeSpan WA HDHP HIX,63634,BridgeSpan Metallic Formulary HIX,63149,Cambia Health Solutions,Health Exchange,HDHP-HIX,60243,Prime Therapeutics
13104,202112,65903,Medical Mutual of Ohio HMO HIX,62376,Medical Mutual of OH High Performance Plus HIX,3356,Medical Mutual of Ohio Corporation,Health Exchange,HMO-HIX,7504,Express Scripts PBM
13104,202112,65904,Kaiser Permanente Washington HDHP 4 Tier HIX,62377,Kaiser Permanente Washington HIX 4 Tier,3171,"Kaiser Foundation Health Plans, Inc.",Health Exchange,HDHP-HIX,889,OptumRx
13104,202112,65911,Quartz Health Solutions WI HIX,59976,Quartz Health Solutions Standard Four Tier,68389,Quartz Health Solutions,Health Exchange,HMO-HIX,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,65913,Network Health Plan of Wisconsin 6 Tier HMO HIX,62030,Network Health Plan WI HIX 6 Tier,69651,Ascension,Health Exchange,HMO-HIX,7504,Express Scripts PBM
13104,202112,65915,University of Utah Healthy Premier PPO HIX,62040,University of Utah HIX,63850,University of Utah Health Plans,Health Exchange,PPO-HIX,70856,RealRx
13104,202112,65921,Harvard Pilgrim MA Value 3 Tier HMO HIX,62050,Harvard Pilgrim Value Formulary 3 Tier,3343,"Harvard Pilgrim Healthcare, Inc.",Health Exchange,HMO-HIX,889,OptumRx
13104,202112,65925,Tufts Health Premier HMO HIX,61697,Tufts Health Plan HIX,7467,Tufts Health Plan Corp.,Health Exchange,HMO-HIX,884,CVS Caremark RX
13104,202112,65926,Fallon Community Health Plan 3 Tier HMO HIX,62437,Fallon Community Health Plan 3 Tier HIX,7459,"Fallon Community Health Plan, Inc.",Health Exchange,HMO-HIX,884,CVS Caremark RX
13104,202112,65927,Fallon Community Health Plan Hybrid HMO HIX,62360,Fallon Community Health Hybrid HIX,7459,"Fallon Community Health Plan, Inc.",Health Exchange,HMO-HIX,884,CVS Caremark RX
13104,202112,65940,Aetna Better Health MI Premier Plan MMP,61958,Aetna Better Health MI Premier Plan MMP,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65946,Aetna Medicare Premier Plus 1,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65947,Aetna Advantra Select,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65949,Aetna Medicare Advantra Elite,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65952,Aetna Medicare Advantra Platinum Plan,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65957,Aetna Medicare Main Line Health Prime,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65958,Aetna Medicare Premier Plus DE-PA,62259,Aetna Medicare B4 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65959,Aetna Medicare Premier,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65963,Aetna Medicare Prime ,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65965,Aetna Medicare Select Plan,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65967,Aetna Medicare Standard Plan,61616,Aetna Medicare B2 Formulary,70777,CVS Health (Aetna),Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,65971,Amerigroup Medicare-Medicaid Plan,61980,Amerigroup STAR+PLUS MMP,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,65972,Amerivantage Classic,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,65982,Humana Gold Plus - Diabetes and Heart National 6 w/MM,61606,Humana National 6 w/ Maintenance Medications,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,65987,Humana Gold Plus SNP-DE Plus 5 w/ED,61995,Humana Medicare Plus-5 w/ ED Drugs,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,65993,Humana Gold Plus National 5 w/MM,61652,Humana National 5 w/ Maintenance Medications,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,65994,Humana Gold Plus SNP-DE National 5 w/Medicaid Medications,61653,Humana National 5 w/ Medicaid Medications,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,65995,Humana Gold Plus SNP-DE National 5 w/ED,62002,Humana National 5 w/ ED Drugs,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,65996,Humana Gold Plus SNP-DE National 5 w/ED and Medicaid,61649,Humana National 5 w/ Medicaid & ED Drugs,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,65998,Humana-Ochsner Network,61999,Humana National 5 Formulary,3169,"Humana, Inc.",Medicare Part D,MA-PD,66445,Humana PBM
13104,202112,66000,UnitedHealthcare Connected MMP,61904,UnitedHealthcare Connected MMP,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66002,UnitedHealthcare Medicare Advantage Choice Plan 1,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66003,UnitedHealthcare Medicare Advantage Choice Plan 3,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66004,UnitedHealthcare Medicare Advantage Choice Plan 4,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66006,AARP Medicare Advantage Value,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66007,AARP Medicare Advantage Plan 4,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66008,AARP Medicare Advantage Plan 6,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66009,AARP Medicare Advantage Plan 7,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66011,AARP Medicare Advantage Profile,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66013,AARP Medicare Advantage Plan 5,61898,AARP Medicare Advantage 5 Tier,3180,"UnitedHealth Group, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,66017,Anthem MediBlue Access,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66018,Anthem MediBlue Access Plus,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66019,Anthem MediBlue Care On Site SNP,59344,Anthem Medicare CareMore Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66020,Anthem MediBlue Coordination Plus 6T,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66021,Anthem MediBlue Plus 6T,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66022,Anthem MediBlue Select 6T,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66023,Anthem MediBlue Prime Select,63713,Anthem Medicare Core Formulary,3181,"Anthem, Inc.",Medicare Part D,MA-PD,69652,IngenioRx
13104,202112,66026,Excellus Medicare Bassett,63757,Excellus Medicare Bassett,69674,Lifetime Healthcare Companies,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,66027,Excellus Medicare Blue Choice Select,63758,Excellus Medicare Blue Choice,69674,Lifetime Healthcare Companies,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,66028,Excellus Medicare BlueEssential,59186,Excellus Medicare,69674,Lifetime Healthcare Companies,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,66029,Univera SeniorChoice Basic,63759,Univera SeniorChoice,69674,Lifetime Healthcare Companies,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,66030,Advantage Premier,61934,CommunityCare Advantage,3335,"Community Care, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,66031,Advantage Choice Plus ,61934,CommunityCare Advantage,3335,"Community Care, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,66032,Dean Advantage Assurance,61903,Dean Advantage & Prevea360,69678,SSM Health Dean Medical Group,Medicare Part D,MA-PD,60242,Navitus Health Solutions PBM
